# Time	a_winner	a_loosers
2.111599999999999966e+02 2.038442643640228624e+01 1.394817586462578474e+00
2.111699999999999875e+02 2.038576748740479516e+01 1.394670819938910400e+00
2.111800000000000068e+02 2.038710897056961002e+01 1.394523992559104864e+00
2.111899999999999977e+02 2.038845088628218249e+01 1.394377104268731182e+00
2.111999999999999886e+02 2.038979323492869256e+01 1.394230155013258310e+00
2.112100000000000080e+02 2.039113601689599165e+01 1.394083144738056834e+00
2.112199999999999989e+02 2.039247923257169148e+01 1.393936073388396091e+00
2.112299999999999898e+02 2.039382288234407170e+01 1.393788940909444607e+00
2.112400000000000091e+02 2.039516696660215445e+01 1.393641747246270990e+00
2.112500000000000000e+02 2.039651148573566886e+01 1.393494492343842150e+00
2.112599999999999909e+02 2.039785644013506882e+01 1.393347176147024191e+00
2.112700000000000102e+02 2.039920183019151878e+01 1.393199798600580630e+00
2.112800000000000011e+02 2.040054765629691502e+01 1.393052359649173955e+00
2.112899999999999920e+02 2.040189391884388215e+01 1.392904859237363624e+00
2.113000000000000114e+02 2.040324061822576596e+01 1.392757297309607400e+00
2.113100000000000023e+02 2.040458775483662990e+01 1.392609673810259796e+00
2.113199999999999932e+02 2.040593532907129770e+01 1.392461988683572738e+00
2.113300000000000125e+02 2.040728334132530009e+01 1.392314241873694458e+00
2.113400000000000034e+02 2.040863179199491739e+01 1.392166433324669494e+00
2.113499999999999943e+02 2.040998068147716182e+01 1.392018562980438245e+00
2.113600000000000136e+02 2.041133001016978454e+01 1.391870630784836971e+00
2.113700000000000045e+02 2.041267977847127923e+01 1.391722636681598457e+00
2.113799999999999955e+02 2.041402998678089276e+01 1.391574580614349133e+00
2.113899999999999864e+02 2.041538063549859672e+01 1.391426462526610841e+00
2.114000000000000057e+02 2.041673172502512656e+01 1.391278282361800178e+00
2.114099999999999966e+02 2.041808325576196737e+01 1.391130040063228490e+00
2.114199999999999875e+02 2.041943522811134670e+01 1.390981735574101208e+00
2.114300000000000068e+02 2.042078764247625955e+01 1.390833368837515405e+00
2.114399999999999977e+02 2.042214049926044694e+01 1.390684939796464015e+00
2.114499999999999886e+02 2.042349379886841376e+01 1.390536448393831614e+00
2.114600000000000080e+02 2.042484754170541805e+01 1.390387894572395977e+00
2.114699999999999989e+02 2.042620172817749236e+01 1.390239278274828294e+00
2.114799999999999898e+02 2.042755635869142594e+01 1.390090599443690067e+00
2.114900000000000091e+02 2.042891143365477546e+01 1.389941858021436438e+00
2.115000000000000000e+02 2.043026695347587207e+01 1.389793053950412860e+00
2.115099999999999909e+02 2.043162291856381074e+01 1.389644187172856871e+00
2.115200000000000102e+02 2.043297932932846805e+01 1.389495257630896985e+00
2.115300000000000011e+02 2.043433618618049152e+01 1.389346265266550695e+00
2.115399999999999920e+02 2.043569348953130671e+01 1.389197210021728690e+00
2.115500000000000114e+02 2.043705123979312432e+01 1.389048091838229748e+00
2.115600000000000023e+02 2.043840943737893667e+01 1.388898910657741848e+00
2.115699999999999932e+02 2.043976808270250700e+01 1.388749666421844609e+00
2.115800000000000125e+02 2.044112717617841213e+01 1.388600359072004187e+00
2.115900000000000034e+02 2.044248671822199270e+01 1.388450988549577492e+00
2.115999999999999943e+02 2.044384670924940295e+01 1.388301554795808190e+00
2.116100000000000136e+02 2.044520714967757158e+01 1.388152057751829593e+00
2.116200000000000045e+02 2.044656803992422667e+01 1.388002497358661991e+00
2.116299999999999955e+02 2.044792938040791697e+01 1.387852873557213318e+00
2.116399999999999864e+02 2.044929117154796216e+01 1.387703186288278268e+00
2.116500000000000057e+02 2.045065341376449553e+01 1.387553435492538734e+00
2.116599999999999966e+02 2.045201610747846743e+01 1.387403621110563368e+00
2.116699999999999875e+02 2.045337925311162763e+01 1.387253743082806023e+00
2.116800000000000068e+02 2.045474285108652523e+01 1.387103801349607535e+00
2.116899999999999977e+02 2.045610690182653713e+01 1.386953795851193938e+00
2.116999999999999886e+02 2.045747140575585377e+01 1.386803726527674918e+00
2.117100000000000080e+02 2.045883636329946853e+01 1.386653593319047584e+00
2.117199999999999989e+02 2.046020177488321679e+01 1.386503396165192026e+00
2.117299999999999898e+02 2.046156764093373326e+01 1.386353135005872650e+00
2.117400000000000091e+02 2.046293396187849112e+01 1.386202809780737732e+00
2.117500000000000000e+02 2.046430073814579131e+01 1.386052420429318532e+00
2.117599999999999909e+02 2.046566797016475192e+01 1.385901966891030623e+00
2.117700000000000102e+02 2.046703565836532590e+01 1.385751449105172561e+00
2.117800000000000011e+02 2.046840380317831531e+01 1.385600867010922777e+00
2.117899999999999920e+02 2.046977240503533579e+01 1.385450220547345124e+00
2.118000000000000114e+02 2.047114146436886273e+01 1.385299509653383110e+00
2.118100000000000023e+02 2.047251098161219929e+01 1.385148734267862336e+00
2.118199999999999932e+02 2.047388095719949774e+01 1.384997894329489387e+00
2.118300000000000125e+02 2.047525139156575946e+01 1.384846989776851833e+00
2.118400000000000034e+02 2.047662228514682070e+01 1.384696020548417783e+00
2.118499999999999943e+02 2.047799363837938813e+01 1.384544986582534332e+00
2.118600000000000136e+02 2.047936545170100331e+01 1.384393887817430224e+00
2.118700000000000045e+02 2.048073772555008532e+01 1.384242724191211416e+00
2.118799999999999955e+02 2.048211046036588456e+01 1.384091495641863512e+00
2.118899999999999864e+02 2.048348365658855386e+01 1.383940202107251549e+00
2.119000000000000057e+02 2.048485731465905957e+01 1.383788843525117995e+00
2.119099999999999966e+02 2.048623143501927757e+01 1.383637419833082971e+00
2.119199999999999875e+02 2.048760601811192217e+01 1.383485930968645361e+00
2.119300000000000068e+02 2.048898106438059941e+01 1.383334376869180371e+00
2.119399999999999977e+02 2.049035657426977508e+01 1.383182757471940416e+00
2.119499999999999886e+02 2.049173254822480317e+01 1.383031072714054011e+00
2.119600000000000080e+02 2.049310898669191872e+01 1.382879322532525102e+00
2.119699999999999989e+02 2.049448589011822364e+01 1.382727506864234401e+00
2.119799999999999898e+02 2.049586325895171512e+01 1.382575625645938278e+00
2.119900000000000091e+02 2.049724109364128211e+01 1.382423678814266532e+00
2.120000000000000000e+02 2.049861939463668747e+01 1.382271666305725288e+00
2.120099999999999909e+02 2.049999816238861072e+01 1.382119588056692772e+00
2.120200000000000102e+02 2.050137739734859821e+01 1.381967444003423751e+00
2.120300000000000011e+02 2.050275709996911289e+01 1.381815234082044430e+00
2.120399999999999920e+02 2.050413727070352010e+01 1.381662958228554672e+00
2.120500000000000114e+02 2.050551791000606983e+01 1.381510616378826883e+00
2.120600000000000023e+02 2.050689901833194639e+01 1.381358208468606685e+00
2.120699999999999932e+02 2.050828059613721521e+01 1.381205734433510468e+00
2.120800000000000125e+02 2.050966264387886895e+01 1.381053194209027390e+00
2.120900000000000034e+02 2.051104516201480621e+01 1.380900587730516715e+00
2.120999999999999943e+02 2.051242815100385641e+01 1.380747914933208698e+00
2.121100000000000136e+02 2.051381161130575137e+01 1.380595175752204140e+00
2.121200000000000045e+02 2.051519554338115725e+01 1.380442370122473728e+00
2.121299999999999955e+02 2.051657994769166038e+01 1.380289497978858693e+00
2.121399999999999864e+02 2.051796482469976723e+01 1.380136559256068374e+00
2.121500000000000057e+02 2.051935017486893997e+01 1.379983553888681103e+00
2.121599999999999966e+02 2.052073599866355025e+01 1.379830481811143761e+00
2.121699999999999875e+02 2.052212229654891829e+01 1.379677342957771780e+00
2.121800000000000068e+02 2.052350906899129868e+01 1.379524137262746919e+00
2.121899999999999977e+02 2.052489631645788748e+01 1.379370864660120377e+00
2.121999999999999886e+02 2.052628403941682933e+01 1.379217525083807017e+00
2.122100000000000080e+02 2.052767223833722454e+01 1.379064118467591360e+00
2.122199999999999989e+02 2.052906091368910069e+01 1.378910644745122260e+00
2.122299999999999898e+02 2.053045006594346233e+01 1.378757103849914012e+00
2.122400000000000091e+02 2.053183969557226263e+01 1.378603495715347016e+00
2.122500000000000000e+02 2.053322980304841394e+01 1.378449820274665338e+00
2.122599999999999909e+02 2.053462038884579144e+01 1.378296077460977820e+00
2.122700000000000102e+02 2.053601145343924017e+01 1.378142267207258520e+00
2.122800000000000011e+02 2.053740299730456442e+01 1.377988389446342721e+00
2.122899999999999920e+02 2.053879502091854548e+01 1.377834444110930923e+00
2.123000000000000114e+02 2.054018752475894161e+01 1.377680431133584849e+00
2.123100000000000023e+02 2.054158050930448098e+01 1.377526350446730108e+00
2.123199999999999932e+02 2.054297397503487943e+01 1.377372201982652422e+00
2.123300000000000125e+02 2.054436792243083687e+01 1.377217985673499845e+00
2.123400000000000034e+02 2.054576235197403733e+01 1.377063701451280986e+00
2.123499999999999943e+02 2.054715726414714183e+01 1.376909349247865677e+00
2.123600000000000136e+02 2.054855265943383102e+01 1.376754928994983418e+00
2.123700000000000045e+02 2.054994853831876256e+01 1.376600440624223154e+00
2.123799999999999955e+02 2.055134490128758529e+01 1.376445884067034386e+00
2.123899999999999864e+02 2.055274174882697480e+01 1.376291259254723842e+00
2.124000000000000057e+02 2.055413908142458723e+01 1.376136566118457472e+00
2.124099999999999966e+02 2.055553689956910901e+01 1.375981804589259339e+00
2.124199999999999875e+02 2.055693520375021777e+01 1.375826974598009844e+00
2.124300000000000068e+02 2.055833399445861431e+01 1.375672076075448391e+00
2.124399999999999977e+02 2.055973327218602620e+01 1.375517108952169609e+00
2.124499999999999886e+02 2.056113303742518639e+01 1.375362073158624909e+00
2.124600000000000080e+02 2.056253329066985458e+01 1.375206968625120707e+00
2.124699999999999989e+02 2.056393403241483497e+01 1.375051795281819089e+00
2.124799999999999898e+02 2.056533526315592653e+01 1.374896553058738480e+00
2.124900000000000091e+02 2.056673698338999756e+01 1.374741241885748755e+00
2.125000000000000000e+02 2.056813919361492893e+01 1.374585861692576128e+00
2.125099999999999909e+02 2.056954189432966373e+01 1.374430412408798929e+00
2.125200000000000102e+02 2.057094508603416827e+01 1.374274893963849165e+00
2.125300000000000011e+02 2.057234876922947464e+01 1.374119306287011177e+00
2.125399999999999920e+02 2.057375294441763813e+01 1.373963649307421875e+00
2.125500000000000114e+02 2.057515761210179406e+01 1.373807922954068950e+00
2.125600000000000023e+02 2.057656277278611157e+01 1.373652127155791325e+00
2.125699999999999932e+02 2.057796842697584339e+01 1.373496261841279154e+00
2.125800000000000125e+02 2.057937457517729030e+01 1.373340326939072042e+00
2.125900000000000034e+02 2.058078121789781889e+01 1.373184322377560163e+00
2.125999999999999943e+02 2.058218835564587579e+01 1.373028248084982472e+00
2.126100000000000136e+02 2.058359598893096631e+01 1.372872103989427384e+00
2.126200000000000045e+02 2.058500411826368648e+01 1.372715890018830320e+00
2.126299999999999955e+02 2.058641274415570166e+01 1.372559606100975493e+00
2.126399999999999864e+02 2.058782186711977147e+01 1.372403252163494569e+00
2.126500000000000057e+02 2.058923148766973910e+01 1.372246828133864671e+00
2.126599999999999966e+02 2.059064160632052776e+01 1.372090333939411488e+00
2.126699999999999875e+02 2.059205222358817977e+01 1.371933769507303946e+00
2.126800000000000068e+02 2.059346333998980327e+01 1.371777134764559536e+00
2.126899999999999977e+02 2.059487495604362906e+01 1.371620429638037431e+00
2.126999999999999886e+02 2.059628707226897859e+01 1.371463654054443815e+00
2.127100000000000080e+02 2.059769968918630312e+01 1.371306807940326555e+00
2.127199999999999989e+02 2.059911280731714101e+01 1.371149891222078532e+00
2.127299999999999898e+02 2.060052642718416038e+01 1.370992903825934750e+00
2.127400000000000091e+02 2.060194054931114493e+01 1.370835845677972342e+00
2.127500000000000000e+02 2.060335517422299390e+01 1.370678716704111677e+00
2.127599999999999909e+02 2.060477030244574692e+01 1.370521516830113251e+00
2.127700000000000102e+02 2.060618593450655922e+01 1.370364245981578133e+00
2.127800000000000011e+02 2.060760207093372998e+01 1.370206904083949073e+00
2.127899999999999920e+02 2.060901871225668813e+01 1.370049491062507618e+00
2.128000000000000114e+02 2.061043585900600306e+01 1.369892006842374554e+00
2.128100000000000023e+02 2.061185351171339519e+01 1.369734451348510573e+00
2.128199999999999932e+02 2.061327167091172186e+01 1.369576824505713830e+00
2.128300000000000125e+02 2.061469033713500920e+01 1.369419126238619278e+00
2.128400000000000034e+02 2.061610951091842381e+01 1.369261356471700664e+00
2.128499999999999943e+02 2.061752919279829754e+01 1.369103515129268311e+00
2.128600000000000136e+02 2.061894938331212401e+01 1.368945602135468009e+00
2.128700000000000045e+02 2.062037008299856566e+01 1.368787617414281232e+00
2.128799999999999955e+02 2.062179129239744313e+01 1.368629560889525365e+00
2.128899999999999864e+02 2.062321301204977786e+01 1.368471432484850592e+00
2.129000000000000057e+02 2.062463524249774949e+01 1.368313232123742784e+00
2.129099999999999966e+02 2.062605798428471005e+01 1.368154959729521281e+00
2.129199999999999875e+02 2.062748123795523369e+01 1.367996615225337331e+00
2.129300000000000068e+02 2.062890500405504923e+01 1.367838198534174765e+00
2.129399999999999977e+02 2.063032928313109693e+01 1.367679709578849767e+00
2.129499999999999886e+02 2.063175407573151077e+01 1.367521148282009769e+00
2.129600000000000080e+02 2.063317938240561844e+01 1.367362514566132115e+00
2.129699999999999989e+02 2.063460520370397333e+01 1.367203808353525396e+00
2.129799999999999898e+02 2.063603154017831898e+01 1.367045029566327230e+00
2.129900000000000091e+02 2.063745839238161395e+01 1.366886178126504259e+00
2.130000000000000000e+02 2.063888576086805315e+01 1.366727253955851262e+00
2.130099999999999909e+02 2.064031364619303233e+01 1.366568256975992490e+00
2.130200000000000102e+02 2.064174204891317643e+01 1.366409187108378331e+00
2.130300000000000011e+02 2.064317096958635034e+01 1.366250044274285091e+00
2.130399999999999920e+02 2.064460040877165170e+01 1.366090828394816548e+00
2.130500000000000114e+02 2.064603036702940031e+01 1.365931539390901728e+00
2.130600000000000023e+02 2.064746084492117717e+01 1.365772177183295355e+00
2.130699999999999932e+02 2.064889184300979963e+01 1.365612741692575405e+00
2.130800000000000125e+02 2.065032336185933204e+01 1.365453232839144659e+00
2.130900000000000034e+02 2.065175540203509996e+01 1.365293650543228710e+00
2.130999999999999943e+02 2.065318796410368662e+01 1.365133994724876620e+00
2.131100000000000136e+02 2.065462104863294002e+01 1.364974265303958489e+00
2.131200000000000045e+02 2.065605465619195868e+01 1.364814462200166334e+00
2.131299999999999955e+02 2.065748878735114502e+01 1.364654585333012982e+00
2.131399999999999864e+02 2.065892344268214487e+01 1.364494634621832514e+00
2.131500000000000057e+02 2.066035862275790436e+01 1.364334609985777380e+00
2.131599999999999966e+02 2.066179432815264860e+01 1.364174511343819729e+00
2.131699999999999875e+02 2.066323055944188170e+01 1.364014338614750077e+00
2.131800000000000068e+02 2.066466731720241867e+01 1.363854091717177530e+00
2.131899999999999977e+02 2.066610460201234645e+01 1.363693770569528230e+00
2.131999999999999886e+02 2.066754241445107709e+01 1.363533375090044242e+00
2.132100000000000080e+02 2.066898075509931942e+01 1.363372905196784002e+00
2.132199999999999989e+02 2.067041962453909676e+01 1.363212360807621648e+00
2.132299999999999898e+02 2.067185902335373271e+01 1.363051741840245912e+00
2.132400000000000091e+02 2.067329895212789737e+01 1.362891048212159228e+00
2.132500000000000000e+02 2.067473941144755045e+01 1.362730279840679071e+00
2.132599999999999909e+02 2.067618040190001238e+01 1.362569436642933951e+00
2.132700000000000102e+02 2.067762192407391808e+01 1.362408518535866531e+00
2.132800000000000011e+02 2.067906397855923828e+01 1.362247525436229401e+00
2.132899999999999920e+02 2.068050656594729730e+01 1.362086457260587080e+00
2.133000000000000114e+02 2.068194968683075530e+01 1.361925313925314462e+00
2.133100000000000023e+02 2.068339334180362954e+01 1.361764095346595038e+00
2.133199999999999932e+02 2.068483753146129089e+01 1.361602801440423338e+00
2.133300000000000125e+02 2.068628225640047091e+01 1.361441432122600714e+00
2.133400000000000034e+02 2.068772751721926895e+01 1.361279987308736228e+00
2.133499999999999943e+02 2.068917331451715214e+01 1.361118466914247094e+00
2.133600000000000136e+02 2.069061964889494831e+01 1.360956870854356460e+00
2.133700000000000045e+02 2.069206652095489218e+01 1.360795199044092740e+00
2.133799999999999955e+02 2.069351393130057915e+01 1.360633451398290283e+00
2.133899999999999864e+02 2.069496188053701147e+01 1.360471627831587149e+00
2.134000000000000057e+02 2.069641036927055922e+01 1.360309728258425777e+00
2.134099999999999966e+02 2.069785939810901354e+01 1.360147752593050541e+00
2.134199999999999875e+02 2.069930896766156181e+01 1.359985700749509085e+00
2.134300000000000068e+02 2.070075907853880537e+01 1.359823572641651657e+00
2.134399999999999977e+02 2.070220973135274178e+01 1.359661368183127550e+00
2.134499999999999886e+02 2.070366092671679326e+01 1.359499087287387997e+00
2.134600000000000080e+02 2.070511266524582084e+01 1.359336729867682170e+00
2.134699999999999989e+02 2.070656494755609245e+01 1.359174295837060287e+00
2.134799999999999898e+02 2.070801777426531132e+01 1.359011785108369175e+00
2.134900000000000091e+02 2.070947114599263372e+01 1.358849197594254044e+00
2.135000000000000000e+02 2.071092506335864414e+01 1.358686533207156710e+00
2.135099999999999909e+02 2.071237952698536944e+01 1.358523791859314489e+00
2.135200000000000102e+02 2.071383453749631443e+01 1.358360973462761301e+00
2.135300000000000011e+02 2.071529009551641565e+01 1.358198077929325231e+00
2.135399999999999920e+02 2.071674620167207337e+01 1.358035105170627643e+00
2.135500000000000114e+02 2.071820285659117644e+01 1.357872055098084063e+00
2.135600000000000023e+02 2.071966006090307744e+01 1.357708927622901962e+00
2.135699999999999932e+02 2.072111781523859619e+01 1.357545722656081422e+00
2.135800000000000125e+02 2.072257612023004825e+01 1.357382440108412913e+00
2.135900000000000034e+02 2.072403497651123061e+01 1.357219079890477742e+00
2.135999999999999943e+02 2.072549438471744310e+01 1.357055641912644717e+00
2.136100000000000136e+02 2.072695434548547766e+01 1.356892126085075256e+00
2.136200000000000045e+02 2.072841485945362905e+01 1.356728532317715397e+00
2.136299999999999955e+02 2.072987592726170902e+01 1.356564860520301119e+00
2.136399999999999864e+02 2.073133754955104635e+01 1.356401110602353466e+00
2.136500000000000057e+02 2.073279972696447615e+01 1.356237282473179651e+00
2.136599999999999966e+02 2.073426246014637186e+01 1.356073376041871947e+00
2.136699999999999875e+02 2.073572574974263816e+01 1.355909391217307025e+00
2.136800000000000068e+02 2.073718959640071446e+01 1.355745327908145059e+00
2.136899999999999977e+02 2.073865400076957144e+01 1.355581186022829954e+00
2.136999999999999886e+02 2.074011896349975004e+01 1.355416965469585566e+00
2.137100000000000080e+02 2.074158448524332954e+01 1.355252666156418595e+00
2.137199999999999989e+02 2.074305056665395242e+01 1.355088287991115692e+00
2.137299999999999898e+02 2.074451720838682789e+01 1.354923830881243241e+00
2.137400000000000091e+02 2.074598441109872482e+01 1.354759294734146913e+00
2.137500000000000000e+02 2.074745217544799303e+01 1.354594679456949446e+00
2.137599999999999909e+02 2.074892050209457395e+01 1.354429984956551980e+00
2.137700000000000102e+02 2.075038939169998997e+01 1.354265211139631386e+00
2.137800000000000011e+02 2.075185884492734445e+01 1.354100357912639829e+00
2.137899999999999920e+02 2.075332886244136077e+01 1.353935425181806318e+00
2.138000000000000114e+02 2.075479944490834683e+01 1.353770412853132044e+00
2.138100000000000023e+02 2.075627059299623411e+01 1.353605320832390824e+00
2.138199999999999932e+02 2.075774230737456705e+01 1.353440149025131545e+00
2.138300000000000125e+02 2.075921458871451009e+01 1.353274897336671945e+00
2.138400000000000034e+02 2.076068743768885483e+01 1.353109565672102388e+00
2.138499999999999943e+02 2.076216085497203068e+01 1.352944153936282756e+00
2.138600000000000136e+02 2.076363484124010483e+01 1.352778662033840895e+00
2.138700000000000045e+02 2.076510939717077875e+01 1.352613089869174612e+00
2.138799999999999955e+02 2.076658452344342365e+01 1.352447437346448345e+00
2.138899999999999864e+02 2.076806022073906632e+01 1.352281704369593163e+00
2.139000000000000057e+02 2.076953648974037847e+01 1.352115890842305213e+00
2.139099999999999966e+02 2.077101333113172288e+01 1.351949996668046827e+00
2.139199999999999875e+02 2.077249074559913211e+01 1.351784021750043197e+00
2.139300000000000068e+02 2.077396873383031561e+01 1.351617965991282810e+00
2.139399999999999977e+02 2.077544729651467748e+01 1.351451829294517237e+00
2.139499999999999886e+02 2.077692643434330577e+01 1.351285611562258460e+00
2.139600000000000080e+02 2.077840614800900454e+01 1.351119312696779762e+00
2.139699999999999989e+02 2.077988643820626535e+01 1.350952932600113954e+00
2.139799999999999898e+02 2.078136730563131351e+01 1.350786471174051595e+00
2.139900000000000091e+02 2.078284875098208673e+01 1.350619928320141883e+00
2.140000000000000000e+02 2.078433077495823866e+01 1.350453303939691541e+00
2.140099999999999909e+02 2.078581337826116737e+01 1.350286597933762156e+00
2.140200000000000102e+02 2.078729656159400108e+01 1.350119810203172177e+00
2.140300000000000011e+02 2.078878032566162659e+01 1.349952940648492250e+00
2.140399999999999920e+02 2.079026467117066446e+01 1.349785989170047440e+00
2.140500000000000114e+02 2.079174959882951512e+01 1.349618955667915454e+00
2.140600000000000023e+02 2.079323510934831276e+01 1.349451840041925310e+00
2.140699999999999932e+02 2.079472120343899633e+01 1.349284642191656225e+00
2.140800000000000125e+02 2.079620788181525626e+01 1.349117362016437394e+00
2.140900000000000034e+02 2.079769514519258777e+01 1.348949999415347101e+00
2.140999999999999943e+02 2.079918299428825890e+01 1.348782554287210500e+00
2.141100000000000136e+02 2.080067142982135309e+01 1.348615026530600280e+00
2.141200000000000045e+02 2.080216045251274437e+01 1.348447416043834668e+00
2.141299999999999955e+02 2.080365006308513287e+01 1.348279722724976981e+00
2.141399999999999864e+02 2.080514026226301638e+01 1.348111946471834743e+00
2.141500000000000057e+02 2.080663105077274366e+01 1.347944087181957684e+00
2.141599999999999966e+02 2.080812242934246470e+01 1.347776144752639516e+00
2.141699999999999875e+02 2.080961439870219465e+01 1.347608119080912603e+00
2.141800000000000068e+02 2.081110695958378898e+01 1.347440010063549964e+00
2.141899999999999977e+02 2.081260011272094701e+01 1.347271817597065713e+00
2.141999999999999886e+02 2.081409385884923680e+01 1.347103541577709285e+00
2.142100000000000080e+02 2.081558819870608090e+01 1.346935181901468992e+00
2.142199999999999989e+02 2.081708313303079194e+01 1.346766738464069135e+00
2.142299999999999898e+02 2.081857866256455836e+01 1.346598211160968450e+00
2.142400000000000091e+02 2.082007478805044798e+01 1.346429599887360773e+00
2.142500000000000000e+02 2.082157151023343999e+01 1.346260904538171488e+00
2.142599999999999909e+02 2.082306882986040364e+01 1.346092125008059748e+00
2.142700000000000102e+02 2.082456674768011240e+01 1.345923261191414921e+00
2.142800000000000011e+02 2.082606526444327955e+01 1.345754312982357037e+00
2.142899999999999920e+02 2.082756438090252260e+01 1.345585280274734341e+00
2.143000000000000114e+02 2.082906409781239887e+01 1.345416162962123963e+00
2.143100000000000023e+02 2.083056441592940899e+01 1.345246960937828584e+00
2.143199999999999932e+02 2.083206533601199695e+01 1.345077674094877995e+00
2.143300000000000125e+02 2.083356685882055359e+01 1.344908302326026872e+00
2.143400000000000034e+02 2.083506898511744154e+01 1.344738845523752779e+00
2.143499999999999943e+02 2.083657171566699162e+01 1.344569303580256614e+00
2.143600000000000136e+02 2.083807505123550641e+01 1.344399676387460163e+00
2.143700000000000045e+02 2.083957899259128865e+01 1.344229963837006769e+00
2.143799999999999955e+02 2.084108354050459866e+01 1.344060165820259556e+00
2.143899999999999864e+02 2.084258869574773598e+01 1.343890282228298538e+00
2.144000000000000057e+02 2.084409445909499681e+01 1.343720312951921514e+00
2.144099999999999966e+02 2.084560083132267394e+01 1.343550257881643617e+00
2.144199999999999875e+02 2.084710781320910655e+01 1.343380116907693766e+00
2.144300000000000068e+02 2.084861540553465531e+01 1.343209889920015110e+00
2.144399999999999977e+02 2.085012360908172369e+01 1.343039576808264135e+00
2.144499999999999886e+02 2.085163242463476152e+01 1.342869177461809116e+00
2.144600000000000080e+02 2.085314185298026501e+01 1.342698691769728558e+00
2.144699999999999989e+02 2.085465189490681226e+01 1.342528119620810312e+00
2.144799999999999898e+02 2.085616255120503482e+01 1.342357460903550903e+00
2.144900000000000091e+02 2.085767382266765679e+01 1.342186715506154648e+00
2.145000000000000000e+02 2.085918571008948064e+01 1.342015883316530767e+00
2.145099999999999909e+02 2.086069821426740845e+01 1.341844964222294045e+00
2.145200000000000102e+02 2.086221133600045263e+01 1.341673958110762621e+00
2.145300000000000011e+02 2.086372507608973237e+01 1.341502864868957978e+00
2.145399999999999920e+02 2.086523943533848069e+01 1.341331684383602285e+00
2.145500000000000114e+02 2.086675441455208002e+01 1.341160416541117950e+00
2.145600000000000023e+02 2.086827001453802310e+01 1.340989061227626955e+00
2.145699999999999932e+02 2.086978623610597339e+01 1.340817618328949079e+00
2.145800000000000125e+02 2.087130308006774371e+01 1.340646087730600122e+00
2.145900000000000034e+02 2.087282054723729274e+01 1.340474469317791240e+00
2.145999999999999943e+02 2.087433863843077830e+01 1.340302762975428275e+00
2.146100000000000136e+02 2.087585735446651825e+01 1.340130968588111093e+00
2.146200000000000045e+02 2.087737669616502600e+01 1.339959086040128922e+00
2.146299999999999955e+02 2.087889666434902125e+01 1.339787115215463675e+00
2.146399999999999864e+02 2.088041725984341923e+01 1.339615055997785742e+00
2.146500000000000057e+02 2.088193848347534853e+01 1.339442908270453314e+00
2.146599999999999966e+02 2.088346033607418306e+01 1.339270671916512168e+00
2.146699999999999875e+02 2.088498281847150650e+01 1.339098346818692775e+00
2.146800000000000068e+02 2.088650593150114787e+01 1.338925932859410972e+00
2.146899999999999977e+02 2.088802967599920279e+01 1.338753429920764626e+00
2.146999999999999886e+02 2.088955405280402289e+01 1.338580837884533414e+00
2.147100000000000080e+02 2.089107906275621573e+01 1.338408156632178825e+00
2.147199999999999989e+02 2.089260470669869463e+01 1.338235386044838826e+00
2.147299999999999898e+02 2.089413098547662528e+01 1.338062526003332309e+00
2.147400000000000091e+02 2.089565789993750400e+01 1.337889576388152868e+00
2.147500000000000000e+02 2.089718545093111501e+01 1.337716537079469914e+00
2.147599999999999909e+02 2.089871363930956250e+01 1.337543407957126451e+00
2.147700000000000102e+02 2.090024246592728474e+01 1.337370188900638635e+00
2.147800000000000011e+02 2.090177193164104352e+01 1.337196879789193993e+00
2.147899999999999920e+02 2.090330203730994540e+01 1.337023480501649209e+00
2.148000000000000114e+02 2.090483278379546661e+01 1.336849990916530340e+00
2.148100000000000023e+02 2.090636417196142816e+01 1.336676410912029489e+00
2.148199999999999932e+02 2.090789620267403848e+01 1.336502740366005693e+00
2.148300000000000125e+02 2.090942887680187923e+01 1.336328979155983365e+00
2.148400000000000034e+02 2.091096219521592658e+01 1.336155127159147860e+00
2.148499999999999943e+02 2.091249615878957258e+01 1.335981184252347687e+00
2.148600000000000136e+02 2.091403076839861086e+01 1.335807150312091407e+00
2.148700000000000045e+02 2.091556602492125094e+01 1.335633025214546521e+00
2.148799999999999955e+02 2.091710192923814660e+01 1.335458808835538136e+00
2.148899999999999864e+02 2.091863848223239941e+01 1.335284501050546968e+00
2.149000000000000057e+02 2.092017568478955170e+01 1.335110101734709342e+00
2.149099999999999966e+02 2.092171353779760778e+01 1.334935610762814751e+00
2.149199999999999875e+02 2.092325204214705536e+01 1.334761028009303629e+00
2.149300000000000068e+02 2.092479119873086546e+01 1.334586353348267362e+00
2.149399999999999977e+02 2.092633100844448535e+01 1.334411586653446502e+00
2.149499999999999886e+02 2.092787147218589539e+01 1.334236727798228772e+00
2.149600000000000080e+02 2.092941259085557348e+01 1.334061776655647513e+00
2.149699999999999989e+02 2.093095436535651999e+01 1.333886733098381683e+00
2.149799999999999898e+02 2.093249679659428253e+01 1.333711596998751636e+00
2.149900000000000091e+02 2.093403988547694183e+01 1.333536368228721791e+00
2.150000000000000000e+02 2.093558363291515079e+01 1.333361046659893745e+00
2.150099999999999909e+02 2.093712803982211668e+01 1.333185632163509160e+00
2.150200000000000102e+02 2.093867310711364027e+01 1.333010124610446878e+00
2.150300000000000011e+02 2.094021883570809806e+01 1.332834523871220922e+00
